e2f1averages,e2f1errors,e2f4averages,e2f4errors
-0.002695292,0.004281428,-0.000927962,0.002762599
0.026519263,0.004571127,0.025030597,0.003143776
-0.013484824,0.004622038,-0.005999514,0.001900312
0.012977914,0.002549033,-0.001441066,0.001592518
-0.030825615,0.004238008,-0.000589653,0.001832518
0.010899253,0.004869689,-0.010121895,0.001950483
-0.027397458,0.002279331,-0.014122018,0.002193287
-0.00095248,0.002759924,-0.001100654,0.002276359
0.007301194,0.003803674,0.020919918,0.002157453
0.030026123,0.004710591,0.000400401,0.000960197
0.02452955,0.003301577,0.019023836,0.002167989
-0.009934418,0.00347738,-0.000173815,0.001631055
0.023944333,0.003717737,-0.011779287,0.001672275
-0.009995004,0.003166961,0.004768662,0.001617138
-0.021167181,0.003355403,-0.006972797,0.0022426
-0.003345672,0.003667627,2.61E-03,0.001782324
-0.014521356,0.003616129,0.009658264,0.00214759
0.00816648,0.006749656,-0.019019572,0.001502636
-0.001407476,0.005378655,0.007140992,0.001743237
-0.029434017,0.003053959,-0.011975133,0.001067703
0.044745846,0.004605658,0.022252432,0.002763086
0.027107103,0.00352362,-0.00098259,0.001662441
0.017772074,0.002733852,0.002457721,0.000801807
-0.040864104,0.003794318,-0.002557176,0.001157735
0.000717491,0.003420185,-0.005392926,0.001150852
0.00755017,0.004522957,0.002415106,0.001170521
0.019679754,0.00198729,0.011374314,0.001905138
-0.008189988,0.004249117,-0.003841131,0.002595623
-0.017166657,0.003242734,0.000672831,0.002316187
-0.02056166,0.003797794,-0.002384797,0.002316293
0.007668065,0.005258086,-0.009745493,0.002146439
0.012292634,0.00220384,0.004296883,0.002340733
0.003589496,0.003132666,-0.003614192,0.002510258
0.025984507,0.005620069,0.012849053,0.002212207
-0.010098242,0.004491289,-0.011671802,0.001626102
-0.002851745,0.004085587,0.00341279,0.002350885
-0.018353453,0.005216222,0.011689979,0.002103725
-0.016574911,0.004121791,-0.005211602,0.001586951
-0.043339956,0.003544079,-0.007668283,0.002854525
0.030986675,0.003527306,-0.008117703,0.001109719
0.000682963,0.005403052,7.60E-05,0.001518833
-0.006571612,0.002829629,0.001008369,0.002132107
-0.002318133,0.004565013,0.011783415,0.002085186
-0.012627899,0.003112829,-0.0064931,0.002353344
-0.025568135,0.004033848,-0.007652468,0.001425984
0.010870942,0.002713394,1.24E-02,0.001561357
-0.018027421,0.004054275,-0.001792898,0.002081154
-0.00076052,0.004861985,-0.003898427,0.001546607
0.007366863,0.005019817,0.004493495,0.003522546
-0.018429859,0.004183104,0.009438654,0.001563609
-0.019026194,0.003504408,-0.007179178,0.001738085
0.056213715,0.003774512,-0.0047806,0.001145412
0.012052241,0.004121578,-0.004624688,0.001933926
0.003034087,0.002555363,0.004170388,0.001226031
0.000429305,0.003937314,-0.010635811,0.003033447
0.018429558,0.003466874,0.012249815,0.001667482
-0.032815458,0.003307713,-0.010789313,0.001663486
0.010912182,0.002645956,0.007075101,0.0008634
-0.00280087,0.003919387,-0.004902665,0.001038755
-0.015593818,0.005028474,0.003876787,0.002092307
0.028809368,0.004187945,-0.008915735,0.001331163
-0.01993123,0.005649907,-0.011609101,0.002158909
0.005341475,0.004255573,0.006019771,0.002222079
-0.007543259,0.003703318,-0.010794816,0.001568999
0.017359564,0.003017651,0.003286349,0.002087168
0.000114004,0.003066703,-0.005647172,0.001039249
-0.021508933,0.002197968,-0.015182489,0.00277142
0.002054511,0.002893775,0.00599153,0.002377747
-0.035418676,0.004258118,-0.006085924,0.001978291
-0.006397899,0.003174165,-0.001766508,0.000489763
0.017571071,0.004508809,0.010035488,0.001359791
-0.002890918,0.003298967,0.016246021,0.002409861
0.040034526,0.004726829,0.010660056,0.002108685
0.041123591,0.003906598,-0.007660151,0.001674098
0.024118428,0.004000954,0.010023179,0.002540607
-0.017540895,0.005805005,0.006716569,0.001724236
-0.005784262,0.003599162,0.00181938,0.001705508
0.018648868,0.004484171,0.000720268,0.00223196
0.040524347,0.004663275,0.019305453,0.002749691
0.008650566,0.003757762,0.007334481,0.001765268
-0.028733481,0.003511676,0.009918698,0.00166316
-0.01567483,0.003173038,0.007154814,0.002004626
-0.024999248,0.004808767,0.007613053,0.001948149
0.009188209,0.003476458,-0.02328866,0.003015773
-0.014860255,0.003985744,0.001889535,0.001609114
0.010237933,0.004755398,-0.005451002,0.001596672
-0.018808893,0.002899975,7.46E-05,0.001397892
0.032845434,0.003637289,-0.016939551,0.001924056
-0.014255565,0.002563632,-0.005358717,0.001981143
-0.017878497,0.003566234,0.008577416,0.000886619
-0.043946212,0.002965112,-0.013286449,0.002302629
0.033898036,0.004040778,0.016784853,0.003207462
-0.011690278,0.003288575,-0.008876734,0.001365074
-0.036050378,0.003951298,0.003808815,0.001609956
-0.00483093,0.004142887,-0.011900668,0.002830684
-0.001319043,0.006263735,-0.003150469,0.001726368
0.016015289,0.003610939,-0.001249095,0.002524488
0.002346521,0.00508249,-0.001108818,0.001991025
0.025225851,0.004029248,0.006659132,0.001980691
-0.005215526,0.004503029,0.001704098,0.001521056
-0.021713663,0.00157536,-0.015040399,0.002966436
0.000350581,0.002711149,0.003241768,0.001901808
0.018659844,0.005165406,0.004794518,0.003087311
-0.044804082,0.005023597,-0.012410441,0.002301492
0.039588224,0.005143267,0.018198071,0.001490459
0.022395359,0.002837986,-0.003392784,0.002031076
-0.026612007,0.003989912,-0.005952176,0.001752842
0.017985932,0.003048787,0.006088203,0.00218919
0.002065848,0.004538327,0.000877719,0.001660017
-0.000263208,0.002936737,0.011673278,0.002758827
-0.034389307,0.003057736,-0.012810486,0.00270994
0.000337621,0.004701393,0.00063269,0.002958338
-0.017725951,0.004139132,-0.026387959,0.002074846
-0.040266783,0.003685297,-0.000798531,0.002383866
0.011215877,0.004567592,-0.006945767,0.001294967
0.028842872,0.004314695,0.0069123,0.001618279
0.026190498,0.004039545,-0.006519414,0.002723623
-1.51E-05,0.003018932,-0.005041615,0.001617243
0.007156694,0.003597168,-0.000658668,0.002488387
0.006777256,0.005670614,0.018336618,0.003495199
-0.010892931,0.003825433,0.010595465,0.00262711
0.005534399,0.002252681,-0.000979836,0.000441093
-0.009458614,0.002306006,-0.005978387,0.001086474
-0.019267008,0.00469684,-0.012387789,0.000990291
0.030359606,0.002854546,0.015555698,0.001577642
0.038247748,0.003311583,0.003295006,0.002478845
-0.02747536,0.002838617,-0.009265163,0.003009804
0.01511133,0.004179397,-0.002483843,0.001810699
-0.033451224,0.004974038,0.002643116,0.002662333
0.02723235,0.003366294,0.019005363,0.002088905
0.005613289,0.00362918,0.003277297,0.001972567
-0.029941554,0.002903419,-6.45E-03,0.001166204
0.002757124,0.004923195,0.001984874,0.001338022
0.006946594,0.00257736,-0.009790074,0.002094485
-0.00660903,0.005955176,-9.58E-07,0.002414431
-0.017275989,0.002462114,0.000742551,0.00241773
0.025557946,0.004890806,0.00360229,0.002736288
0.02780253,0.003835815,0.021433537,0.001708635
-0.000178077,0.002471594,-0.006200741,0.001901777
0.00372737,0.002947939,-0.01773057,0.001414935
0.01982303,0.004419724,-0.000957579,0.001622347
-0.016321403,0.004283037,-0.00315904,0.001934334
-0.00722532,0.002516295,-0.000888524,0.002585773
-0.03388577,0.006575936,0.010170966,0.003745795
0.001534088,0.003433382,-0.021317235,0.001845098
-0.006318226,0.004186258,-0.010849175,0.001914849
0.00156444,0.003940185,-0.000161084,0.002130227
0.003588832,0.003724734,0.014781405,0.002565
0.016241019,0.003755167,0.01343069,0.002217235
-0.000558928,0.002221048,0.006243544,0.00238342
0.009392998,0.00374819,0.003223364,0.001319048
0.013645838,0.003017989,-0.007103728,0.001192255
-0.007528994,0.001527434,0.007012883,0.001629742
0.053820393,0.002673805,0.00632425,0.002073979
0.00701554,0.00391606,0.018205736,0.002560481
-0.002846356,0.002277202,0.004386343,0.001996529
-0.037406546,0.003446367,-0.009418962,0.00172121
-0.013264029,0.002238848,-0.004736405,0.002189439
-0.00132753,0.003717961,-0.006656418,0.002405015
-0.012650825,0.003998775,-0.00387378,0.001747815
0.001071135,0.00455192,0.000595739,0.002462094
0.01883783,0.005407194,0.000932381,0.001443968
-0.016443475,0.005333518,-0.012484453,0.002210193
0.019219601,0.002814581,0.012007979,0.001728824
0.001166518,0.004686257,0.001876952,0.002697916
-0.033552612,0.004514572,0.002901734,0.001648695
-0.026145402,0.004974195,-0.001457444,0.001168123
0.013210297,0.003843849,-0.00434227,0.002596475
-0.017407649,0.004981182,-0.012177259,0.001949432
0.00221613,0.005049276,0.013615506,0.00263759
-0.008618941,0.003912946,0.0138564,0.002278778
-0.010628444,0.004372729,-0.01134278,0.001998593
-0.009331486,0.003073869,0.008123702,0.001567806
0.054033764,0.005615738,0.022005127,0.002839889
-0.010472563,0.002531413,-0.00256482,0.001773845
0.013051653,0.003932341,-0.002543117,0.002041931
-0.039557086,0.003409739,-0.006293474,0.001751099
-0.023096749,0.006261795,-0.017000665,0.001730063
-0.011158249,0.003143276,-0.006035422,0.002267248
0.026268238,0.005953591,0.000667715,0.002300429
0.010860762,0.00261065,0.001249532,0.001495965
0.000249959,0.002505195,0.004248148,0.00142269
-0.012482794,0.003547189,-0.013528955,0.002115051
0.025080484,0.005243832,-0.005302714,0.001930449
-0.020473946,0.003110839,-0.003101884,0.002018185
-0.000530133,0.000836573,-0.004968324,0.000792767
0.010424136,0.003170696,0.000309672,0.00138395
0.001840293,0.005456362,0.00037904,0.002124652
0.00578575,0.00340842,-0.01276131,0.00147304
-0.016274716,0.003828826,-0.008556552,0.001017045
-0.00113346,0.004857304,-0.008928912,0.002663543
0.000717987,0.003879953,0.005577562,0.001445055
0.017088804,0.002705689,0.016117405,0.001736376
-0.015052695,0.004323754,-0.01045967,0.002514962
0.021151285,0.00523168,0.002887026,0.001587476
-0.047578999,0.003009929,-0.009357467,0.001979756
0.019023028,0.004473987,0.006659287,0.002533969
0.028822449,0.003772392,0.003414072,0.000904808
-0.022215689,0.001551206,-0.000511576,0.001755534
0.003412273,0.00332136,0.013943233,0.002047522
0.029978642,0.003546084,0.010191381,0.001433349
